Sample Index,dry_DC,wet_DC,SNR
375,-4.487916612561094e-06,-1.0127448604180245e-06,-1.5483369827270508
376,1.149070499195659e-06,-9.74409090304107e-07,-0.9403741359710693
377,-1.5941448054945795e-06,5.217653153977153e-08,0.4788692593574524
378,1.389358089909365e-06,6.1050121757944e-07,-2.6834287643432617
379,5.034340574638918e-06,-2.3032137619338755e-07,-3.049220085144043
380,4.282477448214195e-07,1.8626510609465186e-06,-0.7194617986679077
381,-1.4871097846480552e-06,5.231527779869793e-07,-2.4834024906158447
382,-9.24823234527139e-06,-2.5036987949533795e-07,1.1092772483825684
383,-3.269808246386674e-07,1.1272230722170207e-06,-2.353422164916992
384,-3.1703336844657315e-07,-2.530731819661014e-07,-2.5285484790802
385,-1.4373920294019626e-06,-0.00021329772425815463,3.2686519622802734
386,-3.110844545517466e-06,9.496308734924241e-07,0.8072240352630615
387,5.531661827262724e-06,-3.207080396805395e-07,-0.9953212738037109
388,-2.990860892282399e-08,-9.353592531624599e-07,1.1817082166671753
389,-8.2489452779555e-07,6.167461492623261e-07,-1.1393041610717773
390,-8.558826607441006e-07,2.5794898306230607e-07,-1.2725176811218262
391,-2.052597665169742e-07,4.5587658092927086e-08,1.4696968793869019
392,-7.970845103955071e-07,-2.220185933765606e-06,-2.4000802040100098
393,-1.1563505495360005e-06,4.6360190708583104e-07,-1.1962199211120605
394,-1.6410481293860357e-06,0.00040510916733182967,2.364955186843872
395,-1.8289310901309364e-06,-2.8935025397913705e-07,-1.882023811340332
396,5.281796802591998e-06,-7.79236643211334e-07,-2.326214075088501
397,-1.3743974704993889e-06,-1.2796500925560395e-07,-3.5440993309020996
398,-3.156245611535269e-06,1.4341389942273963e-07,-2.459989070892334
399,-6.98001827004191e-07,1.3206023368184105e-06,1.4023268222808838
400,-2.2254587292991346e-06,-3.8520246903317457e-07,-6.037703514099121
401,-1.8429365127303754e-06,-1.0914700396824628e-06,-0.7879658937454224
402,-2.498036792530911e-06,1.2474146160457167e-07,-4.004491329193115
403,-2.0718900941574248e-06,7.176026883826125e-08,-0.6121950745582581
404,-2.5619381176511524e-06,4.935377546644304e-07,-2.9388532638549805
405,-1.6011297248041956e-06,-2.5428580556763336e-06,1.4612014293670654
406,2.0713396224891767e-06,-1.3515432328858878e-06,3.441342830657959
407,-1.117340502787556e-06,-8.106701443466591e-07,1.573494791984558
408,4.95591575599974e-06,-1.6030314782256028e-06,-3.4946177005767822
409,-1.1644013966360944e-06,-7.088465281412937e-07,-1.9033657312393188
410,-1.6157878235389944e-06,-3.041561512873159e-06,0.5446394681930542
411,-2.4136099909810582e-06,8.812563123683503e-07,0.6859784126281738
412,-4.223090854793554e-06,1.6662141888446058e-06,-0.16465626657009125
413,-3.8625299225714116e-07,9.999265557780745e-07,-1.904374122619629
414,-1.6239146134466864e-06,1.8338085965297068e-06,-1.6634626388549805
415,5.592091270045785e-07,-8.957271688814217e-07,0.5561540126800537
416,-3.3132209864561446e-06,6.199185520472383e-08,-3.071925401687622
417,-5.616247449324874e-07,1.5768604271215736e-06,1.6299086809158325
418,2.0629763639590237e-06,7.323129125325067e-08,-1.1440620422363281
419,-1.5473619896511082e-06,-6.612880270040478e-07,-1.6291834115982056
420,-2.8721467515424592e-06,1.1327098263791413e-06,-0.26896271109580994
421,-3.479879296719446e-06,-1.584969481882581e-06,-3.3127193450927734
422,-9.260664342036762e-07,-6.539190167131892e-07,1.4736891984939575
423,-1.6927263004617998e-06,1.2346708899713121e-06,-0.39472073316574097
424,3.6782939787372015e-06,3.3640387187006127e-07,1.7304542064666748
425,1.2557956097225542e-06,-6.00701696384931e-07,0.3482300043106079
426,4.364769097264798e-07,1.720279328765173e-06,-3.265273094177246
427,-2.063125293716439e-06,1.9567087949923234e-09,2.0040979385375977
428,-6.95446999543492e-07,3.0057272226713394e-09,-1.978983759880066
429,3.277612847796263e-07,-1.1181571153429104e-06,1.6719304323196411
430,-1.797567165340297e-06,-1.085354028873553e-06,-4.0366740226745605
431,-9.276168384531047e-07,-6.781742172279337e-07,1.7868735790252686
432,-6.862115355943388e-07,-1.2756884189002449e-06,-2.3556203842163086
433,3.3979454201471526e-06,-1.514591332352211e-07,4.281850814819336
434,-2.8482334073487436e-06,-5.372386908675253e-07,-3.7200121879577637
435,2.529252697058837e-06,3.381081478437409e-05,-1.2396647930145264
436,1.5291105626147328e-07,8.103734785436245e-07,2.853086233139038
437,-2.3168950065155514e-06,-1.760951704454783e-07,-2.5645530223846436
438,-1.8707103777160228e-07,-1.7666350515810336e-07,3.532119035720825
439,-1.77180766058882e-06,-2.373810502831475e-06,1.281787395477295
440,-2.3670347673032666e-06,-2.426201604066591e-07,-1.753821849822998
441,-9.974688737202086e-07,-9.62486751632241e-07,3.1785316467285156
442,-2.1077505607536295e-07,-6.234017178030626e-07,0.2365523725748062
443,-3.545091203704942e-06,1.3792394781830808e-07,0.5367899537086487
444,7.647764732610085e-07,6.964161229916499e-07,-0.9574427604675293
445,-2.7810419851448387e-06,-6.275550390455464e-07,1.605366587638855
446,-1.123367042055179e-06,-3.032462103647049e-08,4.010746002197266
447,2.789865334307251e-07,2.9705706765525974e-05,2.8975205421447754
448,-9.72251746134134e-06,8.862660934028099e-07,1.4899940490722656
449,4.0104890786096803e-07,-1.4881694596624584e-06,-3.234807252883911
450,-4.3042842889917665e-07,9.425573352928041e-07,0.5084789991378784
451,2.5007873105664657e-08,-1.1821102816611528e-06,1.7802817821502686
452,1.1622021247603698e-06,7.252227760545793e-07,-2.77030611038208
453,-1.3496950259650475e-06,-8.050420774452505e-07,-2.9598560333251953
454,4.952782433065295e-07,-7.903019536570355e-07,-0.4139019548892975
455,-8.763717232795898e-06,-3.363870746397879e-07,2.132479190826416
456,1.248261014552554e-07,3.7644056760655076e-08,0.24748104810714722
457,3.6499277484836057e-06,-1.6553923387618852e-06,0.10399262607097626
458,-2.1698417640436674e-06,-7.988465995367733e-07,3.1741414070129395
459,-1.1001918664987898e-06,1.983763695534435e-07,4.570521831512451
460,4.227057615935337e-06,1.1769358252422535e-06,-3.006913900375366
461,6.401262453437084e-06,-1.22976302918687e-06,0.11747479438781738
462,1.3787395118924906e-06,7.070575065881712e-06,0.28422537446022034
463,1.4412418067877297e-06,8.646046012472652e-07,-1.7465025186538696
464,1.924617890836089e-06,1.1637133638942032e-06,-4.662402153015137
465,1.23002848795295e-06,-7.239829642458062e-07,2.431303024291992
466,-4.873149919149e-07,1.4777463093196275e-06,-2.5269956588745117
467,3.109909698650881e-07,1.1680820080073318e-06,-3.3134877681732178
468,-9.696483402876765e-07,4.791808123627561e-07,-3.3765945434570312
469,1.264682055079902e-06,-3.8803125335107325e-07,-1.4909651279449463
470,-3.147479219478555e-07,-4.9006138169716e-07,3.4036638736724854
471,2.0737422801175853e-06,-1.2231317896294058e-06,-1.4628543853759766
472,-2.393023578406428e-06,1.339241521236545e-06,-0.5313726663589478
473,1.2514871059465804e-06,-1.4766216054340475e-06,-2.713313102722168
474,1.7314112028543605e-06,1.8217275510323816e-07,-2.2670767307281494
475,6.326586117211264e-07,-2.5364440716657555e-06,-1.2559051513671875
476,-2.6499938030610792e-06,-2.8849346023207545e-08,-3.435030460357666
477,5.222950107963698e-07,4.157251680680929e-07,1.2934503555297852
478,-3.883015324390726e-06,-2.0195567174141615e-07,-2.40439510345459
479,4.0062144535113475e-07,-9.15544546842284e-07,-1.0192621946334839
480,-1.6708031580492388e-07,-1.5738451111246832e-05,-1.9111686944961548
481,-3.930351226699713e-07,1.8955086034111446e-06,-3.6620192527770996
482,4.3048821680713445e-06,-1.4323319419418112e-06,-0.5113510489463806
483,-1.0270323400618508e-05,-3.088368032422295e-07,-1.7934871912002563
484,-7.075853432070289e-07,-6.601330682087792e-08,-3.519608974456787
485,7.612151193825412e-07,1.6433280336514144e-07,0.1553398221731186
486,-1.8297974690995034e-07,3.13042733068869e-07,-0.033923689275979996
487,4.615909290350828e-07,-8.059813580985065e-07,0.12636563181877136
488,-5.594138201558962e-07,-3.1363265406980645e-06,-0.5123744606971741
489,-8.975499440566637e-06,-4.1708554476826976e-07,-3.320927381515503
490,-1.157334509116481e-06,-6.661258566964534e-07,-2.0260844230651855
491,-1.737125444378762e-06,2.503967380107497e-07,-2.589312791824341
492,-1.2554112345242174e-06,4.0330593265025527e-07,-0.6231836676597595
493,-1.1515161304487265e-06,-6.387995199474972e-07,-0.08937081694602966
494,8.353302405339491e-07,-2.068743015115615e-06,-0.26645758748054504
495,-3.538017153914552e-06,5.324613425727875e-07,-1.2293118238449097
496,7.42894371796865e-07,2.8881891012133565e-07,0.451314777135849
497,2.1329465198505204e-06,-4.3151783302164404e-07,-0.8193054795265198
498,-4.637464883217035e-07,1.8562272430244775e-07,-0.11457770317792892
499,1.1295247759335325e-06,7.530097150265647e-07,-4.883863925933838
500,4.641264581550786e-07,3.859102264414105e-07,-0.6742357611656189
501,-3.855837348964997e-06,9.399657301401021e-07,-0.40271055698394775
502,1.9166961919836467e-06,-7.09412006472121e-07,-1.628280758857727
503,-3.3064052331610583e-06,3.2667787763784872e-06,-2.129366636276245
504,-1.2520127938842052e-06,1.0103161685037776e-07,2.2845547199249268
505,-9.561407523506205e-07,-7.289410177691025e-07,0.7334672808647156
506,-1.301285692534293e-06,2.4806811893540726e-07,1.084936261177063
507,-7.511675335081236e-07,-7.032081725810713e-07,-1.7562947273254395
508,-5.985724556012428e-07,2.004870566452155e-06,-2.9358956813812256
509,-8.969223017629702e-07,-6.070920903766819e-07,-1.9081835746765137
510,-1.0167696018470451e-06,-1.2004776408502948e-06,-3.399610757827759
511,-2.3140664779930376e-06,-1.4958838789880247e-07,-0.6478422284126282
512,-3.5826722069032257e-06,1.0041850373454508e-06,-3.5531129837036133
513,-5.217978014115943e-06,-7.528894343522552e-07,1.0825376510620117
514,-1.022918141302398e-07,-5.515157113222813e-07,1.003609299659729
515,3.1886295914773655e-07,3.399152888050594e-07,2.187710762023926
516,-5.350764809008979e-07,5.794578328277566e-07,-2.9869747161865234
517,-1.688621978246374e-06,-5.641376219500671e-07,-0.21596921980381012
518,-1.1650225815174053e-06,8.370690011361148e-06,1.7359733581542969
519,-4.168539362581214e-07,1.2806733451498076e-08,-2.1269915103912354
520,4.204214747005608e-06,8.740685757402389e-07,-4.842612266540527
521,1.7474563946962007e-06,-2.176624320782139e-07,1.8324663639068604
522,-1.8591848629512242e-06,9.829643943248811e-08,-3.1862387657165527
523,4.135873041377636e-06,8.800388400231896e-07,0.5631046891212463
524,-3.8950889802435995e-07,-8.793007850727008e-07,-4.147241592407227
525,-1.7499513660368393e-06,1.6512968841198017e-06,-2.0358502864837646
526,1.0234559795208042e-06,2.8321984757440077e-08,-0.3936164081096649
527,-1.9176507066731574e-06,6.800837581977248e-07,-3.121058464050293
528,-5.534044476007693e-07,-1.1442061804700643e-06,-1.128435492515564
529,-7.346303391386755e-06,1.907754949570517e-07,-2.354386568069458
530,1.5461827160834218e-06,-9.196971291203226e-07,2.6680068969726562
531,-1.2345847153483192e-06,-7.839373097340285e-07,-2.8931033611297607
532,9.61200385063421e-07,-1.675617511409655e-07,-2.4226136207580566
533,-4.344830358604668e-06,-1.5124538776944974e-07,1.7190015316009521
534,6.972390110604465e-06,-1.903448207940528e-07,2.095485210418701
535,4.777923095389269e-06,-0.0001628212194191292,5.312533378601074
536,-4.338938879300258e-07,-8.30611440960638e-07,-2.126131057739258
537,7.681243801016535e-07,7.586401125081466e-07,-1.5522925853729248
538,-3.490596895971976e-07,-3.5784765373136906e-07,-0.37067946791648865
539,-3.0339415388880298e-06,7.726729336354765e-07,-4.416505813598633
540,2.758175696726539e-06,-3.3949345379369333e-07,-0.7198216915130615
541,1.043781594489701e-06,-1.290667796638445e-06,2.1373071670532227
542,-3.0379658255696995e-06,-2.7582029815675924e-06,-3.0486912727355957
543,-1.4998643109720433e-06,3.6631593047786737e-07,-3.014038562774658
544,-7.686391256811476e-08,-8.109118994070741e-07,-2.463006019592285
545,3.533577626058104e-07,-1.748471504470217e-06,-3.648714780807495
546,2.379256557105691e-06,9.155657494375191e-07,-0.41028350591659546
547,-6.61045760352863e-07,-3.396938552668871e-07,-0.5004919171333313
548,-2.2830381567473523e-06,4.3665559701366874e-07,1.2743853330612183
549,-1.4781469417357584e-06,-5.910474669690302e-07,1.39345121383667
550,3.431176082813181e-06,-3.384877800272079e-07,2.6233983039855957
551,-9.408222467754968e-06,-4.090694801561767e-06,-0.8555660247802734
552,-1.957748963832273e-06,1.8305478306501755e-06,-2.5947351455688477
553,-2.0956788375769975e-06,-1.1019765224773437e-06,-0.6567040681838989
554,-1.381641254738497e-06,-2.134585486146534e-07,-2.7669694423675537
555,-2.2522747258335585e-06,9.669260180089623e-05,6.355076313018799
556,-2.0266641058697132e-06,1.021392108668806e-06,-2.137356996536255
557,-4.353340443685738e-07,6.666369927188498e-07,-2.146181344985962
558,2.774271706584841e-06,-7.908118391242169e-07,-4.20192813873291
559,2.3622158096259227e-06,-1.6834667349030497e-07,1.6201244592666626
560,-2.7461862828204175e-07,7.1834831032902e-05,1.559111475944519
561,2.475031124049565e-06,-8.374921662834822e-07,-2.580195665359497
562,-3.784515911320341e-06,-6.681349873360887e-07,-3.015516996383667
563,6.56158647416305e-07,1.8671748591714277e-07,-1.2694923877716064
564,-5.054026814832469e-07,6.307563467089494e-07,-2.222116708755493
565,-1.7141485386673594e-06,1.1688531458275975e-06,-1.784240961074829
566,-7.629766969330376e-07,1.3297022860569996e-06,-1.327739953994751
567,-1.1578770227060886e-06,-1.835778817849132e-07,-0.7329224944114685
568,-7.092598934832495e-06,-4.292693915886048e-07,-0.12958508729934692
569,8.922628694563173e-06,-7.299124149540148e-07,1.2891008853912354
570,-4.157981948083034e-06,-4.6203857095861167e-07,-1.4930940866470337
571,-3.6263188576413086e-06,4.951397727381845e-07,1.6988656520843506
572,-3.927144007320749e-06,1.278041054320056e-06,-1.704708218574524
573,1.5111639584119985e-07,1.0140794302060385e-06,3.4312562942504883
574,-8.715917374502169e-07,6.42758436697477e-07,-1.709061622619629
575,-2.1608520910376683e-06,1.6286481923089013e-06,-2.0479073524475098
576,-3.095349256909685e-06,2.819201370130031e-07,-1.5752015113830566
577,3.5219545679865405e-07,-9.077415086267138e-08,-1.5857495069503784
578,-6.1067667047609575e-06,1.1681588603096316e-06,-3.4910449981689453
579,2.0701918401755393e-06,-2.2590713797399076e-06,-0.41512763500213623
580,2.9510499643947696e-06,-3.919164441867906e-07,-3.1444196701049805
581,1.569576539850459e-07,-3.4653385228011757e-06,-1.488764762878418
582,1.2223624707985437e-06,-3.6336876974019106e-07,-3.3138437271118164
583,-1.1698149364747223e-06,1.585896285405397e-07,-2.9899258613586426
584,-2.4103187570290174e-06,1.263895569536544e-06,-2.5890698432922363
585,-9.966581728804158e-07,-9.65795493357291e-07,2.1056671142578125
586,1.5347571888923994e-06,5.984320523566566e-07,0.9293195605278015
587,-7.517468247897341e-07,-4.142474381296779e-07,0.038731832057237625
588,-1.7772438241081545e-06,1.4474226190941408e-06,0.04116232693195343
589,-4.770290047417802e-07,-2.0671982383646537e-06,0.795101523399353
590,-6.039910658728331e-06,3.1445586046174867e-06,-2.501370668411255
591,-5.357451868803764e-07,1.6233730093517806e-06,-2.5706558227539062
592,-4.584183898259653e-06,-3.049478323191579e-07,0.794287919998169
593,1.0582537157688421e-07,-2.2188329751315905e-07,-1.7808932065963745
594,-7.3762921601883136e-06,-3.6996928542976093e-07,-3.7159249782562256
595,-1.756822484821896e-06,6.386306381500617e-07,-2.452219009399414
596,-3.494928478176007e-06,-7.785732304910198e-05,5.448005199432373
597,2.086726908601122e-06,-4.896235168416752e-07,-1.0782580375671387
598,1.4612286349802162e-06,-3.9091111148081836e-07,-0.31135326623916626
599,1.5213862525342847e-06,2.0489376595378417e-07,-0.3234833776950836
600,-8.633034553895413e-07,0.00031800815486349165,2.180349588394165
601,-2.0655761545640416e-06,-4.2895936758213793e-07,1.5594429969787598
602,2.243656211931011e-07,-9.893951613548779e-08,-0.48778408765792847
603,-5.310899268806679e-06,-8.167923806468025e-05,-2.2014291286468506
604,1.0129238603440172e-07,-9.034527579387941e-07,-4.804595947265625
605,-2.267094259877922e-06,-9.962683407138684e-07,-2.938681125640869
606,-2.0813899936911184e-06,-1.3344118769964552e-06,-1.2367560863494873
607,-1.0075168574985582e-05,-1.0739171329987585e-06,-3.2425780296325684
608,2.426361788820941e-06,2.2782755877415184e-06,-2.2882447242736816
609,1.9746407815546263e-06,1.0414375140044285e-07,-0.34432607889175415
610,-2.333799329790054e-06,-1.6419254507127334e-06,-2.6247591972351074
611,-2.745617166510783e-06,1.4318426622139668e-07,-0.42792683839797974
612,-5.422668891696958e-07,-7.165019724197919e-07,1.5016227960586548
613,-9.267292853110121e-07,-1.5157305597313098e-06,0.4207601845264435
614,5.926005641754273e-08,1.2755691614074749e-06,-2.7148351669311523
615,2.2861198090140533e-07,-2.0409474643656722e-07,1.4205588102340698
616,2.5049084797501564e-06,5.41720396540768e-07,-1.4236981868743896
617,-3.0223457088141004e-06,-6.738322554156184e-05,-1.1729886531829834
618,-3.284643980805413e-06,-5.075198146187176e-07,0.22283689677715302
619,-3.238483714085305e-06,-1.1574849168027868e-06,-2.916677236557007
620,-1.8817559066519607e-07,2.0379626164412912e-07,-2.039069414138794
621,-2.3560784256915213e-07,-1.0485603070264915e-06,-2.9947259426116943
622,-1.0908660215136479e-06,-1.028925211699061e-07,-0.9345892071723938
623,1.539658796900767e-06,-3.3590708881092723e-07,-0.8164258003234863
624,3.6260018987377407e-07,-2.1536611711781006e-06,-3.261964797973633
625,-3.532552227625274e-06,-1.7979356670139168e-08,-1.2258182764053345
626,3.456258127698675e-06,-9.684129054221557e-07,-3.771853446960449
627,-6.73313138577214e-07,2.580064347057487e-06,-2.755331516265869
628,-1.0662749900802737e-06,2.6273448838765034e-07,0.9640898704528809
629,-4.5519659579440486e-06,-8.809454925540194e-07,3.5004138946533203
630,-7.750710210530087e-06,-1.9298399820399936e-06,-2.2131192684173584
631,1.6996543763525551e-06,2.885721528400609e-07,-1.1171962022781372
632,-6.856163992097208e-08,-3.642423678229534e-07,-1.9238412380218506
633,1.1783623676819843e-06,1.5583960077947268e-07,0.5085651874542236
634,2.796080480038654e-06,-1.0902003850787878e-06,-2.8054282665252686
635,-1.0393224556537461e-06,-8.492451115671429e-07,-0.41298773884773254
636,1.2214337630211958e-06,-4.980195171810919e-07,0.18494464457035065
637,-2.1055159322713735e-06,-6.335619673336623e-07,-2.636742115020752
638,-4.625171357020008e-07,-1.7093401538659236e-07,-1.1092065572738647
639,-2.405915438430384e-06,2.863814643205842e-07,0.8086171746253967
640,-6.835763315393706e-07,1.4669899428554345e-06,-1.8356921672821045
641,1.7198919977090554e-07,7.817179152880271e-07,1.6900291442871094
642,-3.022619466719334e-06,-1.8918200339612667e-07,-0.1472790241241455
643,-1.287429313379107e-06,-4.5041036855764105e-07,-4.018779754638672
644,-2.8993697469559265e-06,-1.1959770063185715e-06,-0.8779494762420654
645,6.844918232218333e-08,6.3164734456222504e-06,1.9522693157196045
646,3.414261755096959e-06,-1.5403204542963067e-06,-3.675124406814575
647,-1.8782354516133637e-07,3.1359854801848996e-07,-1.337530493736267
648,7.700608875893522e-06,-2.0048278202011716e-06,-2.465865135192871
649,-8.232846994360443e-06,-7.817849905222829e-07,-2.2868449687957764
650,2.1558155367529253e-06,3.8318691508720804e-07,-2.5803706645965576
651,-2.7984306143480353e-06,1.8305536286788993e-06,-4.179787635803223
652,-3.36896528096986e-06,-8.921921903493057e-07,-2.6910033226013184
653,-4.049783910886617e-06,-8.469828003399016e-07,-2.799450159072876
654,-2.9003945911654228e-08,-9.122621236201667e-07,0.4600481390953064
655,-3.7497170524147805e-06,-6.78004596466053e-07,-2.06778621673584
656,5.289390401230776e-07,-5.676765226780844e-07,-1.1446826457977295
657,2.777166798750841e-07,9.041099247042439e-07,0.4082476496696472
658,3.536750000421307e-06,4.338349697263766e-07,1.3400708436965942
659,-1.4701299733133055e-06,-1.02104387167401e-07,0.01911401003599167
660,-4.8190290726779494e-06,0.0004974626353941858,2.6212313175201416
661,-1.245159410245833e-06,5.197991868044483e-07,-0.6278533935546875
662,-1.7599463717488106e-06,-1.863436835947141e-07,-1.5949325561523438
663,1.6495524732818012e-06,-4.749192044073425e-07,-4.754963397979736
664,-1.5048570958242635e-06,-2.048085434580571e-07,-3.957033157348633
665,9.017787050424886e-08,-1.331493308498466e-06,-3.2210617065429688
666,-1.303303974964365e-06,2.1923781901023176e-07,0.5160341858863831
667,6.112302912697487e-07,-1.9284486825199565e-06,-2.156602621078491
668,-2.9939272394585714e-07,5.44898398402438e-07,0.1941540688276291
669,-2.9873800144741836e-07,2.945507162621652e-07,-2.4920244216918945
670,-1.4047096783542656e-06,9.316506179857242e-07,-0.378755658864975
671,-3.1482177291763946e-06,-2.9928830258540984e-07,0.43500807881355286
672,1.2231245705152105e-07,-1.5288911754396395e-06,-1.911927342414856
673,-1.5693949535489082e-06,-5.413618850980129e-07,-0.13245385885238647
674,-3.3576483815522806e-07,7.632340839336393e-07,-3.707084894180298
675,2.0095123431929096e-07,-6.26790324531612e-07,-1.1869277954101562
676,4.043835133415996e-07,1.0243419268363141e-07,-4.2764201164245605
677,-4.752229870064184e-06,8.446760375591111e-07,4.57479190826416
678,1.2339912700554123e-06,4.367336998711835e-07,-3.1156787872314453
679,-5.487524049385684e-06,-3.044783625227865e-06,0.5427716374397278
680,-7.98487349129573e-07,-6.782044579267676e-07,-1.9922597408294678
681,-1.26942995848367e-06,-2.8563488285726635e-07,0.7197271585464478
682,-6.643105052717146e-07,6.475875835576517e-08,-3.223322629928589
683,-8.924442909119534e-07,1.3987191778142005e-06,-3.2061471939086914
684,7.055285209389695e-07,-8.600819683124428e-07,-2.4222116470336914
685,-1.9925143988075433e-06,7.953081535561068e-07,-3.7401013374328613
686,-2.0951936221536016e-06,-4.387660794691328e-07,0.6637954711914062
687,2.7491016680869507e-06,-2.7821372441394487e-06,-2.1062588691711426
688,4.836039806832559e-06,1.7319911194135784e-07,-0.8158226013183594
689,5.087815324600342e-08,0.0005073765642009676,1.3711808919906616
690,-6.430801136048103e-07,-3.0829580737190554e-06,-1.1037777662277222
691,9.917021088767797e-07,6.573433211087831e-07,0.21144160628318787
692,2.4872631456673844e-06,-6.801646890153279e-08,-1.9363932609558105
693,-4.457471732166596e-06,0.0002956529788207263,2.693066358566284
694,-2.098668346661725e-06,1.1391266525606625e-06,0.5434116721153259
695,7.668619446121738e-07,-4.037991629957105e-07,-2.5234599113464355
696,8.829254625197791e-07,-1.0069622931041522e-06,-1.3750512599945068
697,7.813633260411734e-07,1.2033292478008661e-06,-4.161541938781738
698,2.173570464947261e-06,-2.620786005991249e-07,-2.2236671447753906
699,4.655514089790813e-07,5.583779625339957e-07,-2.2631473541259766
700,-4.994941264158115e-06,7.034711302367214e-07,-0.8388945460319519
701,3.5779355584963923e-06,-7.036856572995021e-07,0.8729649186134338
702,-3.2275258945446694e-06,6.332804332487285e-05,0.48614323139190674
703,-1.0565265711193206e-06,1.1677490192596451e-06,-2.659747838973999
704,2.8117988222220447e-06,9.324280654254835e-07,6.595186710357666
705,5.903723376832204e-07,-6.278957016547793e-07,-1.0934120416641235
706,-1.8628462612468866e-06,9.43179713885911e-07,-1.460558295249939
707,-1.0377448234066833e-06,-4.073744719335082e-08,0.8360022306442261
708,5.745557132286194e-07,3.7510005768126575e-07,-0.9381982088088989
709,2.393200873029855e-07,-1.2207152622067952e-06,-0.8512571454048157
710,-1.2513559113358497e-06,-3.244325625928468e-07,-2.4366579055786133
711,5.12378665007418e-06,4.632850959751522e-06,-0.4031263589859009
712,8.335663181924247e-08,5.4738870858273e-07,-0.6913095116615295
713,-1.2951716144016245e-07,9.953160429176933e-08,-1.9051692485809326
714,-1.365546154374897e-06,1.2947621144121513e-06,0.26715314388275146
715,-9.334495189250447e-06,1.8953778635477647e-06,-2.7510201930999756
716,1.6400031199736986e-07,-2.634315251270891e-06,-2.2797515392303467
717,2.269190417791833e-06,-5.6231861833566654e-08,-2.0923514366149902
718,1.9438611786881665e-07,8.44232602048578e-07,0.07924369722604752
719,-2.267251829835004e-06,-2.80475944691716e-07,-0.4270436763763428
720,3.2274854788738594e-07,-2.1487558115040883e-06,-1.7302201986312866
721,-2.070218897642917e-06,-2.1833852770214435e-06,-3.111467123031616
722,-5.294158995639009e-07,6.736458999512251e-07,-0.4707643687725067
723,-1.2614638080776786e-06,6.806175179008278e-07,-3.8115975856781006
724,-5.817256351292599e-06,3.405483539609122e-07,-2.821545362472534
725,-2.173095936086611e-06,-3.77499691239791e-06,-2.4539599418640137
726,-2.371896954400654e-07,-4.075428421401739e-07,-1.57382071018219
727,-1.8652137896424392e-06,1.1265120747339097e-06,-3.6564464569091797
728,-1.858677762811567e-07,-6.077856937736215e-07,4.159806728363037
729,7.860884352339781e-07,-1.9558903829874907e-07,-1.9416226148605347
730,5.567129619521438e-07,-1.5314318702053242e-08,1.5693731307983398
731,-1.183094013867958e-06,-2.1872594402339018e-07,-1.9467114210128784
732,-1.951716740222764e-06,1.2868416376932146e-07,0.33883243799209595
733,2.9491168334061513e-06,-1.8553359041106887e-05,-2.478095054626465
734,-1.2580771091563747e-08,3.991125367974746e-07,-2.2668111324310303
735,-1.6612352737865876e-06,1.9466597223072313e-06,-2.783067464828491
736,-3.702916274050949e-06,-1.096914502340951e-06,0.2604462504386902
737,1.7732605783749023e-06,2.707440955873608e-07,0.6058549284934998
738,9.215679028784507e-07,6.343659606500296e-07,-0.43430930376052856
739,-2.1766288682556478e-07,2.5504220957373036e-07,-3.03749418258667
740,9.098267241824942e-07,1.4933159491192782e-06,-0.6430836915969849
741,3.176177870045649e-06,1.6229055290750694e-06,-2.2680912017822266
742,-1.239049197465647e-06,1.7969205146073364e-06,-1.827756404876709
743,1.2841213901992887e-05,-7.185429353739892e-07,0.9574785828590393
744,-7.940814725770906e-07,-6.174615805321082e-07,-2.8412117958068848
745,1.5822117802599678e-06,-1.8689295302465325e-06,-0.5969297885894775
746,-5.345018962543691e-06,1.1259905932092806e-06,-0.37774038314819336
747,-4.923977485304931e-06,-1.0065361948363716e-06,-0.745531439781189
748,-1.8987743715115357e-06,-0.000197766930796206,2.069256544113159
